realkey,ownkey,house_no,extension,stdirect,sttype,street_nam,unit,landlot,landdist,landgmd,zoningcode,return_val,assess_rsn,parcel_no,legal_desc,val_chg,prev_val,curr_val,valchgdate,land_type,taxdistric,homeexempt,cuv_renew,orighomval,currhomval,reviewdate,datenow,appraiser,pcy,ccy,hcy,ovrideval,influence1,influence2,influence3,influence4,influence5,influence6,influence7,infltype1,infltype2,infltype3,infltype4,infltype5,infltype6,infltype7,digclass,digstrat,topography,water,sewer,gas,electricty,roadstreet,roadclass,distdrain,nbrstatus,zoning,acc,desire,a_value,p_value,woodacres,totalacres,vendno,histval,fuserid,neighbhood,newownrflg,splitsflg,homedate,spdist,realgrowth,inflgrowth,acctstatus,histyr1,histval1,histyr2,histval2,histyr3,histval3,lat,lon,apprname,alternate,land_appr,ovrdate,ovr_rsn,a_calc,p_calc,ezy,ez_exempt,quad,income,exists,subd_name,subd_lot,subd_blk,subd_sec,subd_phse,io_name,io_date,ovr_acres,parcel_no2,boe_year,boe_value,createdate,zip,statehsval,flcy,fl08val,flbaseval,fl08acres,flappnum,fl08perac,mavorig,mavcurr,mavag,mavpref,mavprev,mavovr,fmvres,fmvcom,fmvacc,mavres,mavcom,mavacc,sale_val,saleland1,saleland2,saleimpcs1,saleimp1,saleimpcs2,saleimp2,returnmail,orighsval2,currhsval2,covhs,covparent,covrealkey,siteaddid,unittype
1450,14199,123,,,RD,LUCAS,,129,21,,,0,,A23    042,123 LUCAS RD,0,41835,41835,5/6/2011,1,02,SC,0,0,0,11/2/2007,3/4/2008,mary jo,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,10400,0,0.00,1.50,,0,,,0,0,3/1/2007,0,0,0,-1,2012,41835,2011,41835,2010,46751,,,CHRIS KIGHT - AVTACS,,CHRIS KIGHT - AVTACS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,C28    008,0,0,18991230,,40735,,10400,10400,1.50,,6933.33,0,0,0,0,0,0,30335,0,1100,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1451,14200,113,,,RD,PLOVER,,153,21,,,0,,B49    051,113 PLOVER RD,0,61943,61943,18991230,1,02,S1,0,0,0,12/20/2007,9/26/2013,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,1,C,6600,0,0.00,0.45,,0,,,0,0,3/2/2006,0,0,0,-1,2012,61943,2011,61943,2010,68804,,,"CLEGG BAZEMORE, AVTACS",,"CLEGG BAZEMORE, AVTACS",18991230,,0,0,,0,,0,0,SANDHILL SUBD,6,D,,,,18991230,0.00,M21A   056,0,0,18991230,,0,,6600,6600,0.45,,14666.67,0,0,0,0,0,0,52647,0,2696,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1453,14202,279,,,RD,BATES,,29,20,,,0,,B47    006,279 BATES RD,0,143315,143315,18991230,3,02,S1,0,0,0,11/14/2007,10/4/2013,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,4,001,001,001,001,001,001,001,001,001,001,1,C,28797,0,0.00,6.59,,0,,,0,0,4/13/2001,0,0,0,-1,2012,143315,2011,123623,2010,158294,,,"MARC BOHN, AVTACS",,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M15    036,0,0,18991230,,0,,31265,31265,6.59,,4744.31,0,0,0,0,0,0,111122,0,3396,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1454,14203,383,,S,,GA HWY 87 BY-PASS,,126,21,,,0,,B38D   135,383 HWY 87 BY-PASS S,0,79000,79000,18991230,1,02,S0,0,0,0,12/22/2007,4/29/2010,maryjohill,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,E,2,001,001,001,001,002,003,004,002,002,001,2,A,29000,0,0.00,3.20,,0,,,0,0,8/3/1998,0,0,0,-1,2012,79000,2011,79000,2010,79000,,,"CLEGG BAZEMORE, AVTACS",,"CLEGG BAZEMORE, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M20F   022,0,0,18991230,,0,,29000,29000,3.20,,9062.50,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1455,14204,545,,S,,GA HWY 87,,,,,,0,,B37B   077,545 HWY 87 SOUTH,0,149636,149636,5/9/2011,1,02,S0,0,0,0,9/21/2007,4/11/2008,clegg,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,C,3,001,001,001,001,001,001,001,001,001,001,2,B,21700,0,0.00,2.56,,0,,,0,0,18991230,0,0,0,-1,2012,149636,2011,149636,2010,139881,,,"CLEGG BAZEMORE, AVTACS",,,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M20D   016,0,0,18991230,,0,,21700,21700,2.56,,8476.56,0,0,0,0,0,0,0,118133,9803,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1456,14205,526,,N,,GA HWY 87,,,,,,0,,B39A   023,526 HWY 87 N- -LTI OFFICE,0,481815,481815,5/6/2011,1,02,S0,0,0,0,9/26/2007,4/15/2008,larry,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,C,4,001,001,001,001,001,001,001,001,001,001,2,C,140160,0,0.00,6.68,,0,,,0,0,18991230,0,0,0,-1,2012,481815,2011,481815,2010,489833,,,"CLEGG BAZEMORE, AVTACS",,,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M19    020,0,0,18991230,,0,,140160,140160,6.68,,20982.04,0,0,0,0,0,0,0,274101,67554,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1457,14206,1079,,N,,GA HWY 87,,,,,,0,,B29    003,1079 GA HWY 87 NORTH,0,39500,51653,18991230,1,02,S0,0,0,0,7/10/2007,10/25/2012,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,1,C,3675,0,0.00,0.49,,0,,,0,0,18991230,0,0,0,-1,2012,51653,2011,51653,2010,55425,,,"MARC BOHN, AVTACS",,"MARC BOHN, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M25    058A,0,0,18991230,,0,,3675,3675,0.49,,7500.00,0,0,0,0,39500,0,45582,0,2396,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1458,14207,203,,,RD,LAKEVIEW CHURCH,,,,,,0,,A18    060,203 LAKEVIEW CHURCH RD--ECHURCH EXEMPT,0,44936,44936,5/6/2011,1,02,S0,0,0,0,11/29/2007,5/16/2008,casey,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,E,2,001,001,001,001,001,001,004,003,002,001,2,C,8196,0,0.00,1.61,,0,,,0,0,18991230,0,0,0,-1,2012,44936,2011,44936,2010,48936,,,"MARC BOHN, AVTACS",,"MARC BOHN, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,C27    035,0,0,18991230,,0,,8196,8196,1.61,,5090.68,0,0,0,0,0,0,36740,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1460,14209,1858,,,,GA HWY 112,,,,,,0,,B67    003,1858 HWY 112,0,273404,273404,18991230,3,02,S1,0,0,0,9/27/2007,8/8/2011,casey,,2011,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,V,5,001,002,002,001,002,003,004,002,002,001,1,C,0,144456,16.95,46.88,,0,,,0,0,8/21/1998,0,0,0,-1,2012,273404,2011,273404,2010,315251,,,"MARC BOHN, AVTACS",,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M47    004,0,0,18991230,,0,,175481,175481,46.88,,3743.20,0,0,0,0,0,0,123336,0,5612,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1461,14210,0,,,HWY,CARY,,,,,,0,,B67    004,LL1-23LD TRACT 2,0,133652,133652,18991230,3,02,S0,0,0,0,10/3/2007,6/21/2013,casey,,2011,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,V,5,001,002,002,001,002,003,004,002,002,004,1,C,0,133652,0.00,42.98,,0,,,0,0,8/21/1998,0,0,0,-1,2012,133652,2011,133652,2010,155110,,,"MARC BOHN, AVTACS",,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M46    007B,0,0,18991230,,0,,155110,155110,42.98,,3608.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1462,14211,1852,,,,GA HWY 112,,121,22,,,0,,B67    002,1852 HWY 112,0,87073,87073,18991230,3,02,S1,0,0,0,9/27/2007,9/25/2013,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,4,001,001,001,001,001,001,001,001,001,001,1,C,12662,0,0.00,2.07,,0,,,0,0,6/1/2003,0,0,0,-1,2012,87073,2011,87073,2010,95277,,,"MARC BOHN, AVTACS",,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M47    004A,0,0,18991230,,0,,13748,13748,2.07,,6641.55,0,0,0,0,0,0,62310,0,12101,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1463,14212,0,,,RD,COUNTY LINE,,,,,,0,,B23    015,LAND,0,390246,390246,18991230,3,02,S0,0,0,0,7/31/2007,4/16/2012,casey,,2010,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,V,5,001,001,001,001,001,001,001,001,001,001,1,C,0,390246,124.00,185.73,,0,,,0,0,4/27/1998,0,0,0,-1,2012,390246,2011,404312,2010,404312,,,"CLEGG BAZEMORE, AVTACS",,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M05    028,0,0,18991230,,0,,545416,545416,301.08,,1811.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1464,14213,0,,,RD,COUNTY LINE,,295,21,,,0,,B22    008,,0,188053,188053,5/6/2011,3,02,S0,-1,0,0,10/1/2007,3/15/2011,casey,,2009,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,V,5,001,001,001,001,001,001,001,001,001,001,1,D,0,185657,86.00,104.00,,0,,,0,0,4/27/1998,0,0,0,-1,2012,188053,2011,183735,2010,184339,,,"CLEGG BAZEMORE, AVTACS",,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M05    029,0,0,18991230,,0,,181339,181339,104.00,,1743.64,0,0,0,0,0,0,0,0,2396,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1465,14214,0,,,RD,OSTEEN FLOYD,,295,21,,,0,,B12    024,LL295/21LD,0,296496,296496,5/6/2011,3,02,S0,0,0,0,6/1/2007,3/4/2008,mary jo,,2006,,0,1.00,1.00,1.00,1.00,1.00,0.90,1.00,001,002,003,004,005,006,012,V,5,001,001,001,001,001,002,004,002,002,004,1,C,0,283127,65.64,143.60,,0,,,0,0,4/27/1998,0,0,0,-1,2012,296496,2011,296496,2010,313391,,,"MARC BOHN, AVTACS",,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M05    027,0,0,18991230,,0,,296561,296561,143.60,,2065.19,0,0,0,0,0,0,0,0,13369,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1466,22337,0,,,RD,BEAVER RUN,,52,21,,,0,,B52    019,,0,48546,48546,18991230,3,02,S0,0,0,0,11/14/2007,5/18/2011,maryjohill,,2004,,0,1.00,1.00,1.00,1.00,1.00,0.90,1.00,001,002,003,004,005,006,012,V,5,001,001,001,001,001,001,004,002,002,001,3,D,0,46150,52.15,23.39,,0,,,0,0,1/6/2005,0,0,0,-1,2012,48546,2011,48546,2010,49328,,,"MARC BOHN, AVTACS",,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,FLAT CREEK SUBDIVISION,,,,,,18991230,0.00,M32    025,0,0,18991230,,0,,46328,46328,23.39,,1980.68,0,0,0,0,0,0,0,0,2396,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1467,14216,0,,,,U.S. HWY 80,,98,,,,0,,B79    005,,0,17521,17521,5/5/2011,3,02,S0,0,0,0,10/31/2007,4/17/2009,casey,,2009,,0,1.00,0.75,1.00,1.00,1.00,0.65,1.00,001,002,003,004,005,006,012,V,5,001,001,001,001,001,002,004,003,002,001,3,D,0,17521,20.10,20.10,,0,,,0,0,8/3/1998,0,0,0,-1,2012,17521,2011,17521,2010,19942,,,CHRIS KIGHT - AVTACS,"CLEGG BAZEMORE, AVTACS",LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M52    008,0,0,18991230,,0,,19942,19942,20.10,,992.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1469,14218,0,,,,GA HWY 112,,181,22,,,0,,B78    006,,0,9416,9416,3/5/2008,1,02,S0,0,0,0,10/31/2007,2/8/2008,mary jo,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,3,C,9416,0,0.00,2.14,,0,,,0,0,18991230,0,0,0,-1,2012,9416,2011,9416,2010,9416,,,"CLEGG BAZEMORE, AVTACS",,,18991230,,0,0,,0,,0,0,,8,,,,,18991230,0.00,M53    208,0,0,18991230,,0,,9416,9416,2.14,,4400.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1470,14219,0,,,,,,,,,,0,,B42    011,,0,10073,10073,18991230,3,02,S0,0,0,0,8/29/2007,6/19/2013,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,4,001,001,001,001,001,001,001,001,001,001,1,C,10073,0,0.00,1.58,,0,,,0,0,18991230,0,0,0,-1,2012,10073,2011,10073,2010,10939,,,"MARC BOHN, AVTACS",,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M30    029,0,0,18991230,,0,,10939,10939,1.58,,6923.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1471,14220,707,,S,,GA HWY 87,,153,21,,,0,,B49    023,707 HWY 87 S,0,71603,71603,5/6/2011,1,02,S0,0,0,0,12/18/2007,11/5/2008,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,1,B,7635,0,0.00,1.03,,0,,,0,0,18991230,0,0,0,-1,2012,71603,2011,71603,2010,77255,,,"CLEGG BAZEMORE, AVTACS",,"CLEGG BAZEMORE, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M21A   075,0,0,18991230,,0,,7635,7635,1.03,,7412.62,0,0,0,0,0,0,59272,0,4696,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1473,14222,140,,,RD,WOOD DUCK,,,,,,0,,B39    044,140 WOOD DUCK RD,0,123691,123691,18991230,1,02,S1,0,0,0,12/3/2007,6/22/2011,maryjohill,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,3,C,24036,0,0.00,6.01,,0,,,0,0,18991230,0,0,0,-1,2012,123691,2011,123691,2010,132872,,,"CLEGG BAZEMORE, AVTACS",,"CLEGG BAZEMORE, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M26    037,0,0,18991230,,0,,24036,24036,6.01,,3999.33,0,0,0,0,0,0,91920,0,7735,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1474,14223,0,,,RD,JONES,,,,,,0,AA,B51    169,,-1,63914,72614,2/19/2014,3,02,S0,0,0,0,11/29/2007,2/19/2014,lisa,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,A,5,001,001,001,001,001,001,001,001,001,001,3,C,63414,0,6.00,24.55,,0,,,0,0,18991230,0,0,0,-1,2012,63914,2011,63914,2010,69488,,,"CLEGG BAZEMORE, AVTACS",,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M27    076A,0,0,18991230,,0,,96706,70764,33.55,,2882.44,0,0,0,0,0,0,8700,0,500,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1475,14224,135,,,DR,CAROL,,175,21,,,0,,B37A   183,135 CAROL DR,0,119880,119880,5/6/2011,1,02,S1,0,0,0,12/6/2007,3/18/2010,lee anne,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,10000,0,0.00,0.72,,0,,,0,0,18991230,0,0,0,-1,2012,119880,2011,119880,2010,133488,,,"MARC BOHN, AVTACS",,"MARC BOHN, AVTACS",18991230,,0,0,,0,,0,0,COLONIAL ACRES SUBD,6-PT7,,,,,18991230,0.00,M20C   008,0,0,18991230,,0,,10000,10000,0.72,,13888.89,0,0,0,0,0,0,109680,0,200,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1476,14225,1181,,,RD,DAISY ADAMS,,46,21,,,0,,B41    041,1181 DAISY ADAMS RD,0,75398,75398,18991230,3,02,S0,0,0,0,8/30/2007,12/11/2012,maryjohill,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,4,001,001,001,001,001,001,001,001,001,001,1,C,7356,0,0.00,1.11,,0,,,0,0,8/10/1998,0,0,0,-1,2012,75398,2011,75398,2010,83674,,,"MARC BOHN, AVTACS",,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M31    004,0,0,18991230,,0,,7987,7987,1.11,,7195.50,0,0,0,0,0,0,64046,0,3996,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1477,14226,0,,,,,,,,,,0,,B65    007,,0,8530,8530,5/6/2011,3,02,S0,0,0,0,9/27/2007,7/25/2008,maryjohill,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,4,001,001,001,001,001,001,001,001,001,001,3,C,6134,0,0.00,1.01,,0,,,0,0,18991230,0,0,0,-1,2012,8530,2011,8530,2010,9660,,,"MARC BOHN, AVTACS",,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M43    002,0,0,18991230,,0,,6660,6660,1.01,,6594.06,0,0,0,0,0,0,0,0,2396,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1478,14227,187,,,RD,ROBERT LASSITER,,,,,,0,,B65    003,187 ROBERT LASSITER RD,0,218394,218394,5/6/2011,3,02,S1,-1,0,0,9/27/2007,4/17/2009,casey,,2009,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,V,4,001,002,002,001,002,002,004,003,002,001,3,C,0,43240,0.00,16.12,,0,,,0,0,1/1/1980,0,0,0,-1,2012,218394,2011,218394,2010,231088,,,"MARC BOHN, AVTACS","CLEGG BAZEMORE, AVTACS",LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M43    003A,0,0,18991230,,0,,43649,43649,16.12,,2707.75,0,0,0,0,0,0,160776,0,14378,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1479,20182,844,,,,GA HWY 112,,15,21,,,0,,B42    030,844 HWY 112,0,74301,74301,18991230,3,02,S1,0,0,0,8/28/2007,9/25/2013,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,4,001,001,001,001,001,001,001,001,001,001,1,C,12303,0,0.00,2.00,,0,,,0,0,1/5/2005,0,0,0,-1,2012,74301,2011,74301,2010,80074,,,"MARC BOHN, AVTACS",,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M31    019,0,0,18991230,,0,,13358,13358,2.00,,6679.00,0,0,0,0,0,0,56246,0,5752,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1480,14229,295,,,RD,ROBERT LASSITER,,,,,,0,,B65    008,011,0,9230,9230,5/6/2011,3,02,S0,0,0,0,9/27/2007,7/22/2008,maryjohill,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,4,001,001,001,001,001,001,001,001,001,001,3,C,6134,0,0.00,1.01,011490,0,,,0,0,1/1/1980,0,0,0,-1,2012,9230,2011,9230,2010,10360,,,"MARC BOHN, AVTACS",,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M43    001,0,0,18991230,,0,,6660,6660,1.01,,6594.06,0,0,0,0,0,0,0,0,3096,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1481,14230,0,,,RD,ROBERT LASSITER,,,,,,0,,B65    004,,0,88527,88527,5/6/2011,3,02,S0,0,0,0,9/27/2007,4/27/2010,sue,,2008,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,V,5,001,001,001,001,001,001,001,001,001,001,3,C,0,85131,0.00,36.19,,0,,,0,0,12/10/2003,0,0,0,-1,2012,88527,2011,88527,2010,94404,,,"MARC BOHN, AVTACS",,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M43    003,0,0,18991230,,0,,90404,90404,36.19,,2498.04,0,0,0,0,0,0,0,0,3396,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1482,14231,735,,,,GA HWY 126,,,,,,0,,B50    195,735 HWY 126,0,41800,41800,5/6/2011,1,02,SC,0,0,0,11/7/2007,4/26/2010,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,3,C,8250,0,0.00,2.00,,0,,,0,0,3/1/2007,0,0,0,-1,2012,41800,2011,41800,2010,46155,,,CHRIS KIGHT - AVTACS,,"CLEGG BAZEMORE, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M27    091,0,0,18991230,,40500,,8250,8250,2.00,,4125.00,0,0,0,0,0,0,29854,0,3696,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1483,14232,207,,,RD,LEWIS-GADDY,,244,21,,,0,,B23    031,207 LEWIS GADDY RD,0,25104,25104,18991230,3,02,S0,0,0,0,8/1/2007,7/13/2011,maryjohill,,,,0,1.00,1.00,1.00,1.00,1.00,0.50,1.00,001,002,003,004,005,006,012,R,4,001,001,001,001,001,002,004,002,002,001,1,C,22708,0,0.00,14.77,,0,,,0,0,18991230,0,0,0,-1,2012,25104,2011,25104,2010,26820,,,"CLEGG BAZEMORE, AVTACS",,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M05    044A,0,0,18991230,,0,,23820,23820,14.77,,1612.73,0,0,0,0,0,0,0,0,2396,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1484,14233,303,,,RD,VERNON,,130,21,,,0,,A24    012,303 VERNON RD  - -MH,-1,25753,25315,1/10/2014,1,02,S1,0,0,0,1/15/2008,9/25/2013,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,6720,0,0.00,1.20,,0,,,0,0,1/1/1997,0,0,0,-1,2012,25589,2011,25589,2010,25589,,,"MARC BOHN, AVTACS",,"MARC BOHN, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,C27    138B,0,0,18991230,,0,,6720,6720,1.20,,5600.00,0,0,0,0,0,0,18433,0,600,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1485,14234,0,,,HWY,HAWKINSVILLE,,277,21,,,0,,B13    034,LL277-21LD,0,9000,9000,5/19/2008,1,02,S0,0,0,0,6/5/2007,3/5/2008,mary jo,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,1,C,9000,0,0.00,3.00,,0,,,0,0,18991230,0,0,0,-1,2012,9000,2011,9000,2010,9000,,,"MARC BOHN, AVTACS",,"MARC BOHN, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M05    014D,0,0,18991230,,0,,9000,9000,3.00,,3000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1486,14235,0,,,,,,129,21,,,0,,A23    033,,0,4000,4000,3/5/2008,1,02,S0,0,0,0,11/2/2007,3/5/2008,mary jo,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,4000,0,0.00,0.38,,0,,,0,0,18991230,0,0,0,-1,2012,4000,2011,4000,2010,4000,,,CHRIS KIGHT - AVTACS,,CHRIS KIGHT - AVTACS,18991230,,0,0,,0,,0,0,,G-3,,,,,18991230,0.00,C28    204,0,0,18991230,,0,,4000,4000,0.38,,10526.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1487,14236,119,,,RD,PEBBLE HILLS,,125,21,,,0,,B38D   141,LL125-21LD LOT 4 PEBBLE ACRES SUBD.  011,0,46336,46336,5/6/2011,1,02,S0,0,0,0,12/22/2007,9/11/2008,lee anne,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,3,C,5510,0,0.00,1.17,,0,,,0,0,3/12/2001,0,0,0,-1,2012,46336,2011,46336,2010,52430,,,"CLEGG BAZEMORE, AVTACS",,"CLEGG BAZEMORE, AVTACS",18991230,,0,0,,0,,0,0,PEBBLE ACRES SUBD,4,,,,,18991230,0.00,M20G   004,0,0,18991230,,0,,5510,5510,1.17,,4709.40,0,0,0,0,0,0,39410,0,1416,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
1489,14238,819,,W,,GA HWY 26,,,,,,0,,B13    029,,0,57331,57331,1/31/2013,3,02,S0,0,0,0,6/5/2007,1/31/2013,casey,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,A,5,001,001,001,001,001,001,001,001,001,001,1,E,33475,0,86.00,16.29,,0,,,0,0,18991230,0,0,0,-1,2012,150830,2011,150830,2010,157841,,,"MARC BOHN, AVTACS",,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M04    024,0,0,18991230,,0,,226269,96166,89.01,,2542.06,0,0,0,0,0,0,0,0,23856,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
